"Series.Name","year","value"
"Population ages 20-24, male (% of male population)",2009,5.55446727653823
"Population ages 20-24, male (% of male population)",2010,5.44302676753269
"Population ages 20-24, male (% of male population)",2011,5.4455838308507
"Population ages 20-24, male (% of male population)",2012,5.63493096508706
"Population ages 20-24, male (% of male population)",2013,5.8555140773114
"Population ages 20-24, male (% of male population)",2014,6.05164919457939
"Population ages 20-24, male (% of male population)",2015,6.1198187336299
"Population ages 20-24, male (% of male population)",2016,6.00116940413544
"Population ages 20-24, male (% of male population)",2017,5.7381785671453
"Population ages 20-24, male (% of male population)",2018,5.40949435180204
"Population ages 20-24, male (% of male population)",2019,5.08286782697013
"Population ages 20-24, male (% of male population)",2020,4.98964169687838
"Population ages 20-24, male (% of male population)",2021,5.14631565179134
"Population ages 20-24, male (% of male population)",2022,5.32862888658751
"Population ages 20-24, male (% of male population)",2023,5.52150983934762
"Population ages 20-24, male (% of male population)",2024,5.73019113007979
"Population ages 25-29, female (% of female population)",1975,8.71834319526627
"Population ages 25-29, female (% of female population)",1976,8.40781837386001
"Population ages 25-29, female (% of female population)",1977,8.11510602733441
"Population ages 25-29, female (% of female population)",1978,7.89304564944848
"Population ages 25-29, female (% of female population)",1979,7.66951740989615
"Population ages 25-29, female (% of female population)",1980,7.4464278614877
"Population ages 25-29, female (% of female population)",1981,7.31122574306067
"Population ages 25-29, female (% of female population)",1982,7.21779147085779
"Population ages 25-29, female (% of female population)",1983,7.16000852036173
"Population ages 25-29, female (% of female population)",1984,7.18869976040875
"Population ages 25-29, female (% of female population)",1985,7.25591900013398
"Population ages 25-29, female (% of female population)",1986,7.32745891879019
"Population ages 25-29, female (% of female population)",1987,7.46598817062403
"Population ages 25-29, female (% of female population)",1988,7.58708943551827
"Population ages 25-29, female (% of female population)",1989,7.53757400941248
"Population ages 25-29, female (% of female population)",1990,7.3594629095551
"Population ages 25-29, female (% of female population)",1991,7.16951832137478
"Population ages 25-29, female (% of female population)",1992,6.99911216336194
"Population ages 25-29, female (% of female population)",1993,6.86410033414199
"Population ages 25-29, female (% of female population)",1994,6.78785569797081
"Population ages 25-29, female (% of female population)",1995,6.78897926864382
"Population ages 25-29, female (% of female population)",1996,6.82780806004825
"Population ages 25-29, female (% of female population)",1997,6.83873833851621
"Population ages 25-29, female (% of female population)",1998,6.76297305426302
"Population ages 25-29, female (% of female population)",1999,6.55351582141691
"Population ages 25-29, female (% of female population)",2000,6.2795592859093
"Population ages 25-29, female (% of female population)",2001,5.97828479847835
"Population ages 25-29, female (% of female population)",2002,5.63262282504211
"Population ages 25-29, female (% of female population)",2003,5.3135695902502
"Population ages 25-29, female (% of female population)",2004,5.07976527613789
"Population ages 25-29, female (% of female population)",2005,5.08798946084758
"Population ages 25-29, female (% of female population)",2006,5.3412171803653
"Population ages 25-29, female (% of female population)",2007,5.63005077594222
"Population ages 25-29, female (% of female population)",2008,5.83928523420767
"Population ages 25-29, female (% of female population)",2009,5.93340513372824
"Population ages 25-29, female (% of female population)",2010,5.95121159963593
"Population ages 25-29, female (% of female population)",2011,5.87464869437092
"Population ages 25-29, female (% of female population)",2012,5.72209089487578
"Population ages 25-29, female (% of female population)",2013,5.56723861986824
"Population ages 25-29, female (% of female population)",2014,5.43097605061003
"Population ages 25-29, female (% of female population)",2015,5.37479742623438
"Population ages 25-29, female (% of female population)",2016,5.41232797091883
"Population ages 25-29, female (% of female population)",2017,5.47829794145113
"Population ages 25-29, female (% of female population)",2018,5.51425485734657
"Population ages 25-29, female (% of female population)",2019,5.45922411265893
"Population ages 25-29, female (% of female population)",2020,5.34508108825188
"Population ages 25-29, female (% of female population)",2021,5.19884445526691
"Population ages 25-29, female (% of female population)",2022,4.99155292757747
"Population ages 25-29, female (% of female population)",2023,4.76722615828174
"Population ages 25-29, female (% of female population)",2024,4.58443382972745
"Population ages 25-29, male (% of male population)",1975,8.18612026461188
"Population ages 25-29, male (% of male population)",1976,7.76788713469936
"Population ages 25-29, male (% of male population)",1977,7.33419481018406
"Population ages 25-29, male (% of male population)",1978,6.91306858715222
"Population ages 25-29, male (% of male population)",1979,6.48243146340118
"Population ages 25-29, male (% of male population)",1980,6.11631702387514
"Population ages 25-29, male (% of male population)",1981,5.98564128823033
"Population ages 25-29, male (% of male population)",1982,6.03481951497619
"Population ages 25-29, male (% of male population)",1983,6.15939755255726
"Population ages 25-29, male (% of male population)",1984,6.36799302933488
"Population ages 25-29, male (% of male population)",1985,6.63110305551837
"Population ages 25-29, male (% of male population)",1986,6.91515498955817
"Population ages 25-29, male (% of male population)",1987,7.17364939922342
"Population ages 25-29, male (% of male population)",1988,7.33747294179819
"Population ages 25-29, male (% of male population)",1989,7.28286480337992
"Population ages 25-29, male (% of male population)",1990,7.07161642727089
"Population ages 25-29, male (% of male population)",1991,6.88034316525853
"Population ages 25-29, male (% of male population)",1992,6.75014149678777
"Population ages 25-29, male (% of male population)",1993,6.67645117758887
"Population ages 25-29, male (% of male population)",1994,6.66001447829234
"Population ages 25-29, male (% of male population)",1995,6.6766531136315
"Population ages 25-29, male (% of male population)",1996,6.67809213966188
"Population ages 25-29, male (% of male population)",1997,6.58534702385548
"Population ages 25-29, male (% of male population)",1998,6.34477177703705
"Population ages 25-29, male (% of male population)",1999,5.95007562839003
"Population ages 25-29, male (% of male population)",2000,5.55426872816415
"Population ages 25-29, male (% of male population)",2001,5.23142332592521
"Population ages 25-29, male (% of male population)",2002,4.92256530229501
"Population ages 25-29, male (% of male population)",2003,4.66152162756243
"Population ages 25-29, male (% of male population)",2004,4.4881874478287
"Population ages 25-29, male (% of male population)",2005,4.56692913385827
"Population ages 25-29, male (% of male population)",2006,4.87584166893706
"Population ages 25-29, male (% of male population)",2007,5.17964013490068
"Population ages 25-29, male (% of male population)",2008,5.37080650047395
"Population ages 25-29, male (% of male population)",2009,5.42517972927971
"Population ages 25-29, male (% of male population)",2010,5.3731813128978
"Population ages 25-29, male (% of male population)",2011,5.23831247396711
"Population ages 25-29, male (% of male population)",2012,5.06222653864253
"Population ages 25-29, male (% of male population)",2013,4.90151446174391
